Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
LIFR	-2.10344966588649	1.41444277105927	-7.57240879479841	2.14345776634347e-12	1.81720679203769e-10	17.7444549684208
KIF14	1.49205674536034	2.02168093686256	7.56764956927742	2.20316882784338e-12	1.85977837605538e-10	17.7177317870719
MTURN	-1.62844894196225	2.14720870196349	-7.55961858237218	2.30768202291264e-12	1.93964140500949e-10	17.6726563291768
PFN1	1.20312189848271	8.21483067184916	7.5546094927245	2.37533707819918e-12	1.98797441621593e-10	17.6445537950321
RALY	0.918843163643237	4.32976599510108	7.54492042357257	2.5118181507432e-12	2.0932530495385e-10	17.5902212316024
TRIP13	2.12618766089909	3.13615333303853	7.53050062363765	2.72942066975487e-12	2.2649565422237e-10	17.5094244256615
RAD54L	1.39831554715643	2.04908631946838	7.52374428039196	2.83769351659314e-12	2.34486876915443e-10	17.4715937446973
CDK2	1.24435114888039	3.14071622411777	7.51058656016893	3.06088697247161e-12	2.51691795006307e-10	17.397968364706
FEN1	1.65065897621214	3.94028897255392	7.50997875966571	3.07160636266888e-12	2.51691795006307e-10	17.3945689034611
C17orf53	1.45889217675641	2.05920047167599	7.50842420234321	3.09919231486765e-12	2.528940928932e-10	17.3858748031338
CUX2	-0.898067862413912	0.169237375001432	-7.50370479926582	3.18444901767926e-12	2.58772819760293e-10	17.3594863106525
TYMS	1.83511534382158	3.78248414903103	7.49697964012726	3.30996175984274e-12	2.67860707044464e-10	17.3218969502793
RAE1	1.04354182148937	3.18832243962138	7.49318575896645	3.38291324388783e-12	2.72637748840738e-10	17.300698991405
CBX3	1.3849765587922	5.04425963981618	7.48385654558899	3.5691338968686e-12	2.86466878017519e-10	17.2485956894305
CDCA2	1.5033868109347	2.28375639042354	7.47590876526094	3.73575086168083e-12	2.98616101531254e-10	17.2042332724708
ILF2	1.14227973852614	6.14056131774322	7.47143411376373	3.83291771598202e-12	3.05137644511349e-10	17.1792673432345
SHCBP1	1.38471424299003	2.16074832185429	7.46596328555982	3.95511756032455e-12	3.13591183406461e-10	17.1487535261012
RGMB	-1.31382436916819	1.74879090132651	-7.46005768791616	4.0913545556705e-12	3.23085030718754e-10	17.1158273653358
MAPRE1	0.964204019722748	5.67119306041747	7.44743496441232	4.39830115387772e-12	3.45929035331491e-10	17.0454944091236
PTGES3	1.08008687911946	6.31675865880645	7.44638721477065	4.4247797279653e-12	3.46619544769889e-10	17.0396591171103
CAPZA3	-0.357747197674358	0.10065157337583	-7.44464034892536	4.46927715094708e-12	3.48710453084253e-10	17.0299311179519
CELA3A	-1.14209413835247	0.246188767756329	-7.43491532731432	4.72520891432133e-12	3.67216235627258e-10	16.9757951892459
NKX6-2	-0.867181982900422	0.129143089693665	-7.42771924669243	4.92386466566528e-12	3.79563481262432e-10	16.9357600545916
UHRF1	1.59328716986769	2.71205368664932	7.42715710750001	4.93972638770013e-12	3.79563481262432e-10	16.9326334395943
DNMT1	1.30720634910576	3.64044812196124	7.42706844257478	4.94223282893792e-12	3.79563481262432e-10	16.9321402967213
MCM2	2.12277765359485	4.03293740294389	7.41030438879343	5.4394419916183e-12	4.161173123588e-10	16.8389544278262
CCDC137	1.02139603529147	3.40522507353578	7.39904284839566	5.80089862284884e-12	4.42042018015065e-10	16.7764152903535
CCT5	1.48073280233241	5.21964718786067	7.39830796188033	5.82529445716136e-12	4.42180490887783e-10	16.7723358994505
CNTD1	-0.928240241605324	0.655370562156555	-7.39650400444019	5.88561084853412e-12	4.45033987867538e-10	16.762322918623
TBC1D31	0.880036550740824	1.39062593748134	7.393305547913	5.99407460675171e-12	4.51492142687021e-10	16.7445727398077
SNRPA	1.01469502440745	4.73233308478519	7.39045556101522	6.09238459483875e-12	4.57138926840315e-10	16.7287597277542
FAM107A	-1.8065385986876	0.865937039010802	-7.38771739140897	6.18833816119766e-12	4.62566467743874e-10	16.7135700573326
PLK4	1.38293782505916	2.31296946774544	7.38058453361083	6.44536545577029e-12	4.79946909071503e-10	16.6740148688887
KNTC1	1.36166433822239	2.56325253475285	7.37971574801359	6.47738368565187e-12	4.80504098862903e-10	16.6691983608433
PSMD11	1.17250683621357	4.61751816372419	7.36142058285405	7.18935796542696e-12	5.31307118471402e-10	16.5678381991076
ORC1	1.51589538937273	2.2805595083168	7.35873540531882	7.30016667377265e-12	5.37467910297608e-10	16.552972441242
RAD51	1.43704091442815	2.23735367480847	7.35772924324626	7.3421211021922e-12	5.3853220848439e-10	16.5474028143588
CENPM	1.53402622877771	2.51892760779615	7.35254973688351	7.56189353357264e-12	5.52582548363756e-10	16.5187377589587
PSMD14	0.964408226104122	3.22675395916178	7.34898983314437	7.71670171357392e-12	5.61798834046958e-10	16.499042120036
SIK2	-1.35548503814711	2.87426488919169	-7.34685510239321	7.81103191172339e-12	5.66560181330336e-10	16.4872337916719
CADM2	-0.855491446930557	0.170414674441348	-7.344323098982	7.92439530055663e-12	5.72661836037273e-10	16.4732302254961
CDCA3	1.37510140554255	2.12816260755936	7.33371812167451	8.41713583266434e-12	6.06033779951833e-10	16.4146050657333
ACTL6A	1.47964791134236	4.30897604459324	7.31472999579902	9.37617345523052e-12	6.72611651821372e-10	16.3097464522123
NDC80	1.66669026241119	2.53044607287606	7.31124870993916	9.56336467025025e-12	6.83536254387521e-10	16.2905369117836
SGOL2	1.17666181172831	1.86962681459355	7.30513646360701	9.90099998701284e-12	7.0509521362058e-10	16.2568213418612
C1orf112	0.8928584978647	1.53821123156736	7.30083179798995	1.01458281655133e-11	7.19912676787726e-10	16.233085287689
STIL	1.4899471544537	2.36587324874667	7.29975369667878	1.0208076105383e-11	7.21714665876606e-10	16.2271417419724
STMN1	1.91715441676484	4.34112017070323	7.29498505710343	1.0487966899238e-11	7.38835768901712e-10	16.2008578178707
LEPR	-1.62502226610562	1.17708114202463	-7.29299090990953	1.06072476941777e-11	7.43982756710917e-10	16.1898690666066
MCM7	1.90754780462018	4.92672828976961	7.29249682216719	1.06370083680074e-11	7.43982756710917e-10	16.1871466367163
VSTM2A	-0.207002105288025	0.037956264769884	-7.28090057658694	1.13596747125396e-11	7.91700603453297e-10	16.1232787351597
SCNM1	0.935586264543977	2.98322001417267	7.27299614179015	1.18798595609283e-11	8.21448137572433e-10	16.079774339602
FUS	0.922970804449674	4.36342886177186	7.2726250565489	1.19048504148849e-11	8.21448137572433e-10	16.0777325679881
ORC6	1.25868338956562	1.82837218326976	7.27251399134614	1.19123402303192e-11	8.21448137572433e-10	16.0771214796716
BLM	1.18786547451559	1.74884725402415	7.27025798713111	1.20654882606435e-11	8.29089551215586e-10	16.0647098451598
CCNF	1.36002714796685	2.54300350996051	7.24862151094153	1.36366741546689e-11	9.33778414842784e-10	15.9457768801602
CHAF1A	1.20964462727073	2.92765758073651	7.23869222565772	1.44237966489647e-11	9.84235657049909e-10	15.891259057296
E2F1	1.51253280902528	3.23943964707596	7.22903919316136	1.52319918150024e-11	1.03577544342016e-09	15.8382956762229
TARDBP	0.712210328442032	4.08163528781305	7.22819610238345	1.5304667364226e-11	1.03711628256402e-09	15.8336716478363
ATP2A2	0.947346452723901	5.36895600045603	7.22630004465574	1.54693637177987e-11	1.044662134653e-09	15.8232735382876
HMGB3	1.87771054862334	3.67398664877715	7.22301121067247	1.57592020806197e-11	1.05949906317375e-09	15.8052407563791
WDHD1	1.36449697553263	2.16892431842706	7.22258369994834	1.57972695285302e-11	1.05949906317375e-09	15.8028970190273
KCTD5	0.971172368372924	3.87609871609418	7.22134060656016	1.59084768472779e-11	1.06331607705491e-09	15.7960824371297
DCAF13	1.02952956911552	2.72951714319332	7.21964542388243	1.60613752887947e-11	1.06988426413522e-09	15.7867905186046
GSTM5	-0.709532639885804	0.312777438012912	-7.21645318896995	1.63532522716734e-11	1.08563421182526e-09	15.7692958301421
DENR	0.91886681944346	4.49321722508089	7.21415014487414	1.65670746988564e-11	1.09611348277839e-09	15.75667678787
DEPDC1B	1.52434685505502	2.25055283973288	7.21035453378395	1.69255133965121e-11	1.11256676062911e-09	15.7358841808621
TEAD4	1.42483566831717	3.42688486836727	7.21031406806113	1.69293757489519e-11	1.11256676062911e-09	15.7356625381045
ANP32E	1.34698723659229	4.35668264571361	7.2095190518311	1.70054348687997e-11	1.11382754672432e-09	15.7313081318385
CCT3	1.08842046265484	5.86274319235871	7.20333278243243	1.76089195398286e-11	1.14951026756001e-09	15.6974338077934
RFC3	1.59910384419492	3.32892739222966	7.19937032921992	1.80065286107661e-11	1.17156098442938e-09	15.6757445752061
CENPE	1.43048603777244	2.18430894474963	7.19770242187099	1.8176533176226e-11	1.17305361756136e-09	15.666616859677
PRIM2	1.04714132586437	2.15923727142447	7.19759264346655	1.81877779801294e-11	1.17305361756136e-09	15.6660161305388
PPM1G	0.999709827645021	5.04623436189852	7.19738402946926	1.820916563208e-11	1.17305361756136e-09	15.6648745668603
MCM10	1.4030428127227	1.85424779975368	7.1944047208068	1.8517336343962e-11	1.18899513101689e-09	15.6485733038212
TIPRL	0.783484756541139	3.8233493592067	7.18276387020589	1.97715951233201e-11	1.26538208789249e-09	15.5849147928822
GRINA	1.30176244678852	6.22416607814674	7.17506659831459	2.06466531270467e-11	1.31708161185694e-09	15.542851981445
FANCA	1.19437032818618	1.97545716953744	7.16134917092381	2.23019266923561e-11	1.41805497513994e-09	15.4679506906941
BCL2L12	1.25979381861546	2.93512065437564	7.15672179882325	2.28893445430007e-11	1.45069554540494e-09	15.4427010746131
PSMB3	1.39408481272939	6.62942342864103	7.15088353778904	2.36523163139079e-11	1.49421600868249e-09	15.4108565770019
SUMO2	0.995363647160295	5.38662742183292	7.14187714344355	2.48788309011929e-11	1.56664638060759e-09	15.3617588968591
ALG3	1.42164568946368	4.80801457082498	7.14031261150821	2.50982037879384e-11	1.57539494545829e-09	15.3532333431414
WDR62	1.20449665955035	1.81648024172518	7.13464999052695	2.59082795674292e-11	1.62104711517103e-09	15.3223845651874
NOP56	1.166809751827	4.55329216051752	7.1319186842702	2.63081865561128e-11	1.6408265143787e-09	15.3075096662867
SYCN	-0.447304603587973	0.126866874324766	-7.13001705572523	2.65902079276645e-11	1.65315121287423e-09	15.2971550574993
RUVBL1	1.32563976672865	2.92951627619007	7.11814146450429	2.84201788207553e-11	1.76133158868884e-09	15.2325244864539
NXT1	1.12872365183723	4.1601394237252	7.11516987406003	2.88972018407708e-11	1.78524542854781e-09	15.2163612441169
BRIX1	1.26905276683361	3.0236657421432	7.11243786721326	2.93427345502725e-11	1.80706953909603e-09	15.2015043610416
RANBP1	1.39867898312153	4.45712822845907	7.10419444500881	3.0728571190052e-11	1.88648381876482e-09	15.1566945548901
P2RY14	-1.4559253290355	0.831505688323357	-7.10167113932349	3.1165548235201e-11	1.9073315519943e-09	15.1429839017646
POLD1	1.26344700426083	3.02399005689727	7.0990631182545	3.16236423666775e-11	1.92933773242683e-09	15.1288156984827
NBPF12	-1.23838734306141	1.43118925284735	-7.09608211069773	3.21553955246997e-11	1.95568716135316e-09	15.1126246661409
SLC5A5	-2.32384170827168	0.688136640080344	-7.0778802167734	3.55991137862785e-11	2.1584304779891e-09	15.013842705463
KHDRBS1	0.73925376322113	5.42043600565097	7.07209445406551	3.67681699617739e-11	2.22243160657833e-09	14.9824720462412
HMMR	1.7469758993407	2.82742398319784	7.06484892362456	3.82857414509714e-11	2.30703987869484e-09	14.9432060825506
APOBEC2	-1.4866223630106	0.658189943068842	-7.06096214352928	3.91251317353874e-11	2.35038828191972e-09	14.922151319388
SF3B6	1.07158786837357	5.67376753052902	7.0603038248086	3.92690901064487e-11	2.35182220380639e-09	14.9185858173655
SMNDC1	0.670145408572907	2.81145222429675	7.05723956993904	3.99460780013792e-11	2.38507314505796e-09	14.9019919679083
PLAU	2.89163037844859	4.82907881556834	7.05154440066066	4.12350536963505e-11	2.45455103826543e-09	14.8711613422259
SLC16A7	-1.70797271118261	1.07730392601303	-7.05085528255574	4.13937778394782e-11	2.4565325612374e-09	14.8674317407638
DPP10	-0.294458151652807	0.059778909392989	-7.04963759716051	4.16757219449833e-11	2.46579256365726e-09	14.860841945835
CDC6	1.97244701348463	2.82057130611564	7.04813766168654	4.20256246859681e-11	2.47900552364458e-09	14.8527255390247
EBNA1BP2	0.999813043839332	4.11256723105724	7.03417281514413	4.54256510865258e-11	2.67151937200757e-09	14.7772045596012
UBE2A	0.906515638562955	3.86990821984861	7.03202853236776	4.59712211116552e-11	2.69551016242711e-09	14.7656156564633
PSMC4	1.0737372371289	5.14519772982758	7.03129074135249	4.61604284028279e-11	2.69687775331787e-09	14.7616286674653
YWHAG	1.2834968903344	5.7808499245802	7.03086499306357	4.62699614539831e-11	2.69687775331787e-09	14.7593280471073
HNRNPA2B1	0.889929342527285	6.42104028831375	7.02359225570921	4.81811357922083e-11	2.79993876366352e-09	14.7200400425263
RBL1	1.23169916676738	2.43119663132365	7.0202722449475	4.90792850089862e-11	2.84369443081652e-09	14.7021124287763
TMEM100	-0.846615232279674	0.328901806775582	-7.01138603276971	5.15653265883644e-11	2.97892435370657e-09	14.6541509129766
PTF1A	-0.316847688856044	0.0413820381515546	-7.00989601665778	5.19941725917697e-11	2.99486434128593e-09	14.6461121146098
MOB1A	0.804925780866852	5.15538639017361	7.00875458163132	5.23250711046074e-11	3.00508560854144e-09	14.6399545827818
CNTN3	-0.677257074752093	0.16918028928408	-6.99038328963372	5.7945768333388e-11	3.31425821132179e-09	14.5409254482253
FKBP1A	0.967199447768584	6.54817224137778	6.99006908767388	5.80469039258259e-11	3.31425821132179e-09	14.539233008113
C3orf18	-0.901631715540066	0.737760624913739	-6.98676190934763	5.91220415075341e-11	3.36583157233589e-09	14.5214215244769
MYOC	-2.48348520958748	0.604569366690374	-6.98111382728932	6.10037960222209e-11	3.46289374289615e-09	14.4910133630439
TTK	1.45907007198975	2.65670149976912	6.97738117011362	6.22796955133778e-11	3.52510276570518e-09	14.4709249125252
STX6	1.00572934173848	3.27306362677167	6.97357619119262	6.36074076570964e-11	3.58987743964431e-09	14.4504533412651
SNRPC	1.18685275191795	5.3791427218514	6.97197888378136	6.41730590523464e-11	3.61139421977343e-09	14.4418613350188
CSE1L	1.23500547595307	5.54481696195547	6.96486001195326	6.67549888139352e-11	3.74591479253428e-09	14.4035817468482
PPP1R9B	0.921726503198274	4.44146053118837	6.96434423875505	6.69459853649407e-11	3.74591479253428e-09	14.4008091716823
CFL1	1.06691114693738	7.00367482893146	6.96182857463338	6.78853179789812e-11	3.77667880665305e-09	14.3872876697034
DAXX	0.820955127477951	4.06691021325673	6.96147749935493	6.80174367852136e-11	3.77667880665305e-09	14.3854008818502
CHEK1	1.25016037016773	2.11400903732356	6.96132653403027	6.80743269377311e-11	3.77667880665305e-09	14.3845895633782
TMC6	1.26192440942518	2.97954657655068	6.95733898237514	6.95941169557138e-11	3.85008809734661e-09	14.3631631723221
VIP	-1.3426078865286	0.327646481166866	-6.95552329658579	7.02971786294814e-11	3.87475965213115e-09	14.3534091637059
KCNJ13	-0.885478266782877	0.346799584865492	-6.95447492765891	7.07063089290422e-11	3.87475965213115e-09	14.3477778844979
U2AF2	0.854118041993199	5.02456436177111	6.95417704005729	7.08229886900689e-11	3.87475965213115e-09	14.346177876831
ENAM	-0.555968769904299	0.129998581436913	-6.95415534763031	7.08314928238844e-11	3.87475965213115e-09	14.3460613644032
TXNDC9	0.849037840021019	3.57969443014007	6.94440317384274	7.47584767642673e-11	4.07818943997607e-09	14.2937017676749
SHKBP1	0.938880697957076	4.54407885789251	6.94218699271243	7.56804010740671e-11	4.11701381842925e-09	14.2818087360586
TTYH3	1.93442270798323	5.19658400464524	6.93984540506876	7.66666783201207e-11	4.15911420559901e-09	14.2692450063504
MTHFD1L	1.30653722820769	2.95869381600215	6.9328283096766	7.96988275911957e-11	4.31166254018226e-09	14.2316090619718
PRMT1	1.15476584583883	4.26579912029029	6.92673838637668	8.24259914388541e-11	4.44691629845322e-09	14.1989631380255
UTP18	1.00019094623817	3.68788537016641	6.92605479264601	8.27378025472089e-11	4.45147561836412e-09	14.1952996307967
COLGALT1	1.32748358657863	4.7115766878816	6.92451165347044	8.34459659837084e-11	4.47727615842451e-09	14.187030398329
RFWD3	1.1591035325858	3.41744556345421	6.92113777993277	8.50151619271613e-11	4.54375911789259e-09	14.1689543703537
GALR1	-0.0888281002429124	0.0163003193242408	-6.92085269619794	8.51490806917167e-11	4.54375911789259e-09	14.1674272168777
TUBA1B	1.39438092742275	6.23192783976908	6.91878470220842	8.6126773850608e-11	4.58344222578888e-09	14.1563503136697
ZWILCH	1.20025423378926	2.85690059726965	6.91613160984402	8.73973133344438e-11	4.63845253209146e-09	14.142142120974
SKA1	1.43718107425129	2.09611746914556	6.91075271947229	9.00302025264665e-11	4.7652742872387e-09	14.113345704308
CAPZA1	0.972189037645813	5.23004758910723	6.90973267922041	9.05382482225145e-11	4.77924812180519e-09	14.1078862297393
ZWINT	1.64839533699087	3.93543253215688	6.90315114150527	9.38849250406216e-11	4.94258702149337e-09	14.0726712515332
FXYD4	-1.87261368259269	0.605846465491832	-6.89777742458599	9.67076523211035e-11	5.07754065162598e-09	14.0439327189503
MRPL13	0.956120632543279	3.15134070482845	6.89519184238849	9.80954762254291e-11	5.1366358459861e-09	14.0301095390887
CACYBP	1.13591125055772	3.84599465484999	6.88889855388058	1.01556034664988e-10	5.29907382289412e-09	13.9964761504102
HNRNPK	0.685702641217119	6.38194358372658	6.88857216957214	1.01738753952624e-10	5.29907382289412e-09	13.9947323155368
ADIPOQ	-0.315446034673387	0.0443415883386418	-6.88634453292461	1.02994534386491e-10	5.35025188706905e-09	13.9828315390334
SGOL1	1.17706608554516	1.82528630322941	6.88465934475397	1.03954664311405e-10	5.38233792719136e-09	13.9738301370819
RTKN	1.22622024092434	3.56287781181044	6.88429767699751	1.04161870629367e-10	5.38233792719136e-09	13.9718984564149
DSCC1	1.33875053157957	2.39998597942622	6.87405680841043	1.10201091729716e-10	5.67941626430202e-09	13.9172252526819
PLCZ1	-0.332126016898673	0.108018202332097	-6.8728559104363	1.1093151552505e-10	5.70205459328762e-09	13.9108169815168
ZNF207	0.639590541943506	3.72917950698715	6.87138886039428	1.11830301219504e-10	5.73320580911721e-09	13.9029893151336
